Date,Open,High,Low,Close
12/18/2022,"1,113.16","1,129.71","1,107.60","1,115.89"
12/17/2022,"1,127.72","1,130.00","1,092.42","1,113.05"
12/16/2022,"1,187.41","1,201.93","1,116.02","1,127.72"
12/15/2022,"1,226.86","1,228.10","1,185.44","1,188.27"
12/14/2022,"1,240.70","1,262.24","1,220.00","1,227.08"
12/13/2022,"1,208.24","1,265.07","1,189.96","1,241.46"
12/12/2022,"1,200.02","1,211.55","1,177.05","1,208.36"
12/11/2022,"1,202.85","1,216.72","1,197.01","1,200.29"
12/10/2022,"1,195.70","1,216.69","1,195.64","1,202.85"
12/09/2022,"1,209.91","1,223.50","1,193.48","1,196.10"
12/08/2022,"1,172.00","1,220.80","1,163.00","1,209.72"
12/07/2022,"1,198.60","1,218.80","1,161.78","1,171.60"
12/06/2022,"1,199.41","1,208.14","1,185.91","1,198.71"
12/05/2022,"1,210.42","1,237.93","1,190.08","1,199.06"
12/04/2022,"1,197.89","1,217.17","1,175.50","1,210.42"
