Date,Open,High,Low,Close
01/16/2022,"2,924.42","2,971.59","2,873.75","2,920.21"
01/15/2022,"2,920.19","2,957.43","2,867.64","2,925.42"
01/14/2022,"2,858.60","2,927.52","2,783.95","2,918.77"
01/13/2022,"2,947.70","2,974.45","2,826.31","2,858.61"
01/12/2022,"2,845.70","2,981.13","2,824.95","2,949.00"
01/11/2022,"2,717.70","2,877.38","2,696.76","2,845.70"
01/10/2022,"2,812.11","2,820.08","2,600.00","2,717.61"
01/09/2022,"2,715.73","2,833.37","2,696.16","2,811.42"
01/08/2022,"2,831.02","2,863.97","2,644.40","2,716.18"
01/07/2022,"3,035.00","3,042.89","2,732.01","2,831.27"
01/06/2022,"3,147.48","3,156.98","2,921.41","3,035.00"
01/05/2022,"3,392.26","3,404.79","3,145.43","3,148.00"
01/04/2022,"3,300.01","3,446.26","3,289.71","3,392.26"
01/03/2022,"3,355.69","3,394.39","3,262.40","3,301.06"
01/02/2022,"3,300.78","3,387.66","3,275.18","3,355.69"
01/01/2022,"3,245.61","3,324.06","3,233.26","3,300.36"
12/31/2021,"3,297.14","3,370.86","3,184.34","3,245.08"
12/30/2021,"3,282.05","3,330.00","3,164.97","3,297.14"
12/29/2021,"3,370.18","3,390.00","3,265.97","3,283.15"
12/28/2021,"3,583.11","3,599.35","3,332.08","3,370.14"
12/27/2021,"3,612.50","3,646.64","3,570.82","3,583.60"
12/26/2021,"3,650.00","3,650.00","3,548.97","3,613.66"
12/25/2021,"3,595.18","3,657.87","3,559.38","3,650.01"
12/24/2021,"3,634.82","3,654.82","3,573.88","3,595.46"
12/23/2021,"3,544.18","3,665.84","3,441.97","3,633.00"
12/22/2021,"3,565.64","3,609.72","3,487.91","3,544.97"
12/21/2021,"3,475.00","3,598.86","3,454.72","3,563.34"
12/20/2021,"3,485.84","3,550.92","3,327.22","3,470.60"
12/19/2021,"3,541.30","3,588.46","3,464.31","3,489.64"
